station,month,year,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,wd_mode,month_year,CO_PPM,NO2_PPM,SO2_PPM,O3_PPM,PM2.5_Category,PM10_Category,CO_Category,NO2_Category,SO2_Category,O3_Category
Shunyi,3,2016,97.77930534220857,121.9228921317631,17.117063492063494,53.366752005461684,1187.0297832394606,45.48971667520055,9.005677163338454,1017.3747674517836,-8.6589435057177,0.0,1.9160223587642942,N,2016-03-01,1.0321998115125746,0.02838657021567111,0.006533230340482249,0.02320903912000028,Very Poor,Very Poor,Good,Good,Good,Good
Gucheng,3,2016,99.39215309779826,153.57020822665984,19.313645673323094,54.12346390168971,1273.50017067759,53.14188854753371,9.45845067417648,1013.0470003413552,-9.099699180747567,0.0,2.269337770950674,N,2016-03-01,1.107391452763122,0.028789076543451978,0.007371620486001181,0.02711320844261924,Very Poor,Very Poor,Good,Good,Good,Good
Nongzhanguan,3,2016,93.65322153951186,131.90447175285885,21.682893838539,67.90452295613586,1244.2298173749787,51.0176437958696,9.447992404847243,1016.6437916026625,-8.760716419184162,0.0,2.073483102918587,E,2016-03-01,1.0819389716304162,0.03611942710432759,0.00827591367883168,0.02602941009993347,Very Poor,Very Poor,Good,Good,Good,Good
Guanyuan,3,2016,94.97549923195085,144.75552142003755,19.324377026796384,62.02142857142857,1242.07842635262,45.25842720600786,9.447992404847243,1016.6437916026625,-8.760716419184162,0.0,2.073483102918587,E,2016-03-01,1.0800681968283652,0.03299012158054712,0.0073757164224413675,0.02309103428877952,Very Poor,Very Poor,Good,Good,Good,Good
Nongzhanguan,4,2016,72.49778218694885,108.8552557319224,11.51272045855379,50.415939153439155,777.255291005291,73.06664462081129,16.69835097001764,1007.7391027336861,-0.36217151675485004,0.006188271604938272,2.435174162257496,NW,2016-04-01,0.6758741660915575,0.026816988911403807,0.004394168113951828,0.03727890031674046,Very Poor,Poor,Good,Good,Good,Good
Dongsi,4,2016,77.19798059964727,118.30042328042327,11.055361552028218,43.32815255731922,858.6274250440918,76.99667989417989,16.69835097001764,1007.7391027336861,-0.36217151675485004,0.006188271604938272,2.435174162257496,NW,2016-04-01,0.7466325435166016,0.023046889658148523,0.0042196036458122975,0.039284020354173416,Very Poor,Poor,Good,Good,Good,Good
Dingling,4,2016,61.426318342151674,117.63769841269841,7.102151675485009,26.352658730158733,672.1406525573192,86.0738844797178,16.567599206349204,1002.8053020282186,-1.4217813051146384,0.012259700176366841,2.4653306878306878,ESE,2016-04-01,0.5844701326585384,0.01401737166497805,0.002710744914307255,0.043915247183529495,Very Poor,Poor,Good,Good,Good,Good
Huairou,4,2016,56.437641093474426,106.72244268077601,7.905533509700176,24.659788359788358,741.0802469135803,68.15767195767195,15.734250440917107,1002.8306701940035,-1.141953262786596,0.015923721340388008,2.424369488536155,NW,2016-04-01,0.644417606011809,0.013116908702015085,0.0030173792021756397,0.03477432242738365,Very Poor,Poor,Good,Good,Good,Good
Wanliu,4,2016,61.95855379188712,103.29134479717814,9.965520282186949,56.67810846560846,754.5568783068784,71.29265873015872,16.633941798941798,1006.171922398589,0.11502645502645498,0.008888888888888889,1.8813932980599648,N,2016-04-01,0.6561364159190248,0.03014793003489812,0.0038036336954912014,0.03637380547457078,Very Poor,Poor,Good,Good,Good,Good
Shunyi,4,2016,75.80880952380953,110.10413580246913,8.829563492063492,40.28854497354497,781.739417989418,65.91474867724868,16.517993827160495,1008.4430709876543,-1.0830864197530863,0.007239858906525573,2.4637081128747798,SE,2016-04-01,0.67977340694732,0.021430077113587753,0.003370062401550951,0.033629973814922796,Very Poor,Poor,Good,Good,Good,Good
Tiantan,4,2016,67.32202380952381,113.45398148148148,11.390343915343914,44.52237654320987,841.9510582010582,76.86521164021164,16.69835097001764,1007.7391027336861,-0.36217151675485004,0.006188271604938272,2.435174162257496,NW,2016-04-01,0.732131354957442,0.023682115182558444,0.0043474595096732495,0.0392169447143937,Very Poor,Poor,Good,Good,Good,Good
Guanyuan,4,2016,73.53842592592592,128.95410052910054,11.095498236331569,46.657173721340385,783.3509700176368,71.7908597883598,16.69835097001764,1007.7391027336861,-0.36217151675485004,0.006188271604938272,2.435174162257496,NW,2016-04-01,0.6811747565370755,0.024817645596457653,0.004234922990966248,0.03662798968793867,Very Poor,Very Poor,Good,Good,Good,Good
Gucheng,4,2016,72.17669312169312,135.5155643738977,8.80623897707231,46.34600529100529,765.3174603174604,74.6128086419753,16.784298941798944,1004.2020590828924,-0.7979938271604938,0.00882716049382716,2.484759700176367,N,2016-04-01,0.6654934437543134,0.024652130473938987,0.0033611599149130952,0.03806775951121189,Very Poor,Very Poor,Good,Good,Good,Good
Changping,4,2016,57.277865961199296,107.43937389770723,7.52420634920635,43.401124338624335,748.8902116402116,64.82550705467372,16.567599206349204,1002.8053020282186,-1.4217813051146384,0.012259700176366841,2.4653306878306878,ESE,2016-04-01,0.6512088796871407,0.023085704435438476,0.0028718344844299044,0.03307423829320088,Very Poor,Poor,Good,Good,Good,Good
Wanshouxigong,4,2016,66.16618165784833,109.68099647266314,10.862389770723105,39.99680335097002,808.5295414462081,76.01135361552028,16.69835097001764,1007.7391027336861,-0.36217151675485004,0.006188271604938272,2.435174162257496,NW,2016-04-01,0.7030691664749636,0.021274895399452137,0.004145950294169124,0.03878130286506137,Very Poor,Poor,Good,Good,Good,Good
Aotizhongxin,4,2016,69.55272927689595,115.50961199294532,11.410185185185187,35.014417989417986,756.4660493827159,77.17054673721341,16.69835097001764,1007.7391027336861,-0.36217151675485004,0.006188271604938272,2.435174162257496,NW,2016-04-01,0.6577965646806226,0.018624690419903184,0.00435503251342946,0.0393727279271497,Very Poor,Poor,Good,Good,Good,Good
Gucheng,5,2016,59.57584485407066,106.39895459976105,7.95931472947602,39.89467059225124,657.7935654548558,102.92027223075611,21.299481566820276,1002.0355350742446,6.387197047277692,0.03289170506912442,2.2397081413210445,SSW,2016-05-01,0.571994404743353,0.021220569463963425,0.003037906385296191,0.05251034297487557,Very Poor,Poor,Good,Good,Good,Fair
Changping,5,2016,50.77056664959891,79.39070233828298,6.298280423280423,34.236089776412356,595.4804574159413,88.91926949991466,21.29874765318314,1000.6436230585424,6.144032684758492,0.04791559993172897,2.1892025089605736,NNW,2016-05-01,0.5178090934051663,0.01821068605128317,0.002403923825679551,0.04536697423465034,Very Poor,Fair,Good,Good,Good,Good
Wanliu,5,2016,52.31492148830859,71.08529185867896,8.321641918416113,47.6878733572282,646.0914831882574,95.35989503328213,21.096979006656426,1003.9549880525688,7.066852278545827,0.05657322068612392,1.7133171189622802,SW,2016-05-01,0.5618186810332674,0.02536589008363202,0.003176199205502333,0.0486530076700419,Very Poor,Fair,Good,Good,Good,Good
Huairou,5,2016,48.27839648404164,83.65415173237753,6.828084997439837,21.7823647380099,606.9551117938215,94.61388462194914,20.442957415941287,1000.6507851169141,6.741152500426694,0.050313620071684585,2.053537293053422,NW,2016-05-01,0.5277870537337578,0.011586364222345692,0.0026061393119999375,0.04827239011323936,Poor,Poor,Good,Good,Good,Good
Guanyuan,5,2016,56.53882915173238,100.34450418160095,9.720387438129375,40.43520651988394,727.7351083802696,95.57986004437616,21.8984212322922,1005.4897998805258,6.145146356033453,0.04376173408431474,2.237753882915173,SSW,2016-05-01,0.6328131377219736,0.021508088574406354,0.0037100715412707536,0.048765234716518446,Very Poor,Poor,Good,Good,Good,Good
Nongzhanguan,5,2016,54.15488991295443,84.04177334016043,10.19036951698242,44.24338624338624,676.7729134664619,99.21400836320191,21.8984212322922,1005.4897998805258,6.145146356033453,0.04376173408431474,2.237753882915173,SSW,2016-05-01,0.5884981856230104,0.023533716086907575,0.0038894540141154272,0.05061939202204179,Very Poor,Poor,Good,Good,Good,Fair
Aotizhongxin,5,2016,52.99983358934972,75.8115719406042,9.46552312681345,30.219512715480455,658.7536268987882,102.95895203959721,21.8984212322922,1005.4897998805258,6.145146356033453,0.04376173408431474,2.237753882915173,SSW,2016-05-01,0.572829240781555,0.01607420889121301,0.0036127950865700188,0.05253007757122307,Very Poor,Fair,Good,Good,Good,Fair
Shunyi,5,2016,61.10370797064345,84.7676437958696,6.36825823519372,39.45756528417819,838.7395459976105,90.9838923024407,21.372439836149514,1006.1480116060761,6.35213133640553,0.07068825738180577,2.2716269841269843,SE,2016-05-01,0.7293387356500962,0.020988066640520314,0.0024306329141960763,0.046420353215530966,Very Poor,Poor,Good,Good,Good,Good
Tiantan,5,2016,48.59693633725892,86.07361751152074,9.28110599078341,35.37868236900495,697.0831199863458,100.39478579962451,21.8984212322922,1005.4897998805258,6.145146356033453,0.04376173408431474,2.237753882915173,SSW,2016-05-01,0.6061592347707354,0.018818448068619657,0.0035424068667112246,0.05122182948960435,Poor,Poor,Good,Good,Good,Fair
Dongsi,5,2016,63.81167434715822,84.07773084144053,9.505888376856118,40.274372759856625,848.6857825567504,96.14228963987028,21.8984212322922,1005.4897998805258,6.145146356033453,0.04376173408431474,2.237753882915173,SSW,2016-05-01,0.7379876370058699,0.021422538702051398,0.0036282016705557704,0.04905218859177055,Very Poor,Poor,Good,Good,Good,Good
Dingling,5,2016,52.11542925413893,84.00764635603345,4.04383853899983,18.873728451954257,470.59779825908856,113.07324202082268,21.29874765318314,1000.6436230585424,6.144032684758492,0.04791559993172897,2.1892025089605736,NNW,2016-05-01,0.40921547674703357,0.010039217261677797,0.0015434498240457363,0.05769042960246055,Very Poor,Poor,Good,Good,Good,Fair
Wanshouxigong,5,2016,54.90111367127496,94.61515616999489,9.155401945724526,36.89134237924561,720.3725038402457,102.25578170336235,21.8984212322922,1005.4897998805258,6.145146356033453,0.04376173408431474,2.237753882915173,SSW,2016-05-01,0.6264108729045615,0.019623054457045538,0.003494428223558979,0.05217131719559304,Very Poor,Poor,Good,Good,Good,Fair
Nongzhanguan,6,2016,61.46858465608466,76.84329805996472,5.868430335097002,39.60389770723104,813.1922398589065,115.61717372134038,25.95212742504409,1000.700663580247,14.655354938271605,0.09986552028218695,1.8309876543209878,E,2016-06-01,0.7071236868338319,0.021065903035761193,0.0022398589065255733,0.05898835393945938,Very Poor,Fair,Good,Good,Good,Fair
Dingling,6,2016,49.02149470899471,64.22643298059964,3.43260582010582,20.144753086419755,555.2821869488537,118.05967813051146,25.60030864197531,995.951216931217,14.281243386243386,0.08013227513227514,1.8808068783068785,N,2016-06-01,0.4828540756076989,0.010715294194904124,0.00131015489317016,0.06023452965842421,Poor,Fair,Good,Good,Good,Fair
Huairou,6,2016,46.8542328042328,69.37352292768959,4.767680776014109,18.795590828924162,650.5026455026456,108.07012345679011,24.519647266313935,996.0268915343914,15.217164902998237,0.21471119929453267,1.7216975308641975,NW,2016-06-01,0.5656544743501266,0.009997654696236256,0.0018197254870282859,0.05513781809019904,Poor,Fair,Good,Good,Good,Fair
Changping,6,2016,52.69252645502645,67.65017636684303,3.9272927689594357,31.42345679012346,648.4303350970017,101.7964947089947,25.60030864197531,995.951216931217,14.281243386243386,0.08013227513227514,1.8808068783068785,N,2016-06-01,0.5638524653017407,0.016714604675597586,0.0014989667057097083,0.051936987096425864,Very Poor,Fair,Good,Good,Good,Fair
Wanliu,6,2016,58.12791005291005,75.1692151675485,5.196979717813051,48.71604938271605,745.1300705467372,104.67904761904762,25.306011904761903,999.1594598765431,15.022191358024692,0.08938492063492064,1.4222464726631392,SW,2016-06-01,0.6479391917797716,0.025912792224848963,0.0019835800449668132,0.053407677356656955,Very Poor,Fair,Good,Good,Good,Fair
Wanshouxigong,6,2016,62.2731922398589,80.28079805996472,5.149453262786595,33.6069885361552,822.4700176366842,123.8658553791887,25.95212742504409,1000.700663580247,14.655354938271605,0.09986552028218695,1.8309876543209878,E,2016-06-01,0.7151913196840732,0.01787605773199745,0.001965440176636105,0.063196864989382,Very Poor,Poor,Good,Good,Good,Fair
Tiantan,6,2016,62.405524691358025,81.49766313932982,6.109457671957672,35.38282627865961,783.5030864197531,100.98814814814814,25.95212742504409,1000.700663580247,14.655354938271605,0.09986552028218695,1.8309876543209878,E,2016-06-01,0.6813070316693506,0.01882065227588277,0.0023318540732662867,0.051524565381708236,Very Poor,Poor,Good,Good,Good,Fair
Aotizhongxin,6,2016,57.25259259259259,72.09246913580247,5.513668430335097,27.93796296296296,733.4060846560847,120.42488977072311,25.95212742504409,1000.700663580247,14.655354938271605,0.09986552028218695,1.8309876543209878,E,2016-06-01,0.6377444214400737,0.014860618597320725,0.002104453599364541,0.06144127029118526,Very Poor,Fair,Good,Good,Good,Fair
Shunyi,6,2016,56.02677689594357,65.22321428571428,3.7728174603174605,30.28176807760141,716.9731040564374,110.92037918871253,25.307819664903,1001.3808267195767,14.907552910052912,0.15384479717813052,1.8555820105820104,SE,2016-06-01,0.6234548730925543,0.016107323445532663,0.0014400066642433053,0.05659203019832272,Very Poor,Fair,Good,Good,Good,Fair
Dongsi,6,2016,63.22097883597883,76.17290564373897,6.291247795414462,38.142663139329805,841.8139329805996,106.55310846560846,25.95212742504409,1000.700663580247,14.655354938271605,0.09986552028218695,1.8309876543209878,E,2016-06-01,0.7320121156353041,0.020288650606026495,0.0024012396165704053,0.05436383084980024,Very Poor,Fair,Good,Good,Good,Fair
Guanyuan,6,2016,66.03516313932981,86.28152557319224,5.759016754850088,39.91730599647266,828.9351851851852,111.58509700176366,25.95212742504409,1000.700663580247,14.655354938271605,0.09986552028218695,1.8309876543209878,E,2016-06-01,0.7208132045088568,0.021232609572591845,0.0021980979980343847,0.05693117193967534,Very Poor,Poor,Good,Good,Good,Fair
Gucheng,6,2016,64.72619929453263,97.9251102292769,4.59620811287478,41.67120811287478,730.7451499118166,119.85112433862435,25.447153880070548,997.2818231922398,14.622455908289242,0.0775947971781305,1.9361750440917107,NNE,2016-06-01,0.6354305651407102,0.022165536230252546,0.0017542779056773966,0.061148532825828744,Very Poor,Poor,Good,Good,Good,Fair
Aotizhongxin,7,2016,71.43646526711042,79.46085082778632,3.4489247311827955,34.83700290151903,859.3531319337771,106.08958440006828,27.842754736303124,1000.6039490527394,20.73198924731183,0.43774534903567164,1.7238244580986517,E,2016-07-01,0.7472635929858932,0.018530320692297354,0.0013163834851842731,0.05412733897962667,Very Poor,Fair,Good,Good,Good,Fair
Wanshouxigong,7,2016,74.00338795016215,82.2176096603516,3.315348182283666,34.147380098993004,998.8116572793992,100.50313620071684,27.842754736303124,1000.6039490527394,20.73198924731183,0.43774534903567164,1.7238244580986517,E,2016-07-01,0.8685318758951298,0.018163500052655854,0.0012654000695739183,0.05127711030648818,Very Poor,Poor,Good,Good,Good,Fair
Huairou,7,2016,58.285778289810544,67.92972350230414,2.950546168288104,16.141551459293396,834.4043352107869,90.52951868919611,26.608486943164362,996.0467997951869,20.99791559993173,0.31779313876088067,1.4989545997610514,NW,2016-07-01,0.7255689871398148,0.008585931627283723,0.001126162659651948,0.0461885299434674,Very Poor,Fair,Good,Good,Good,Good
Wanliu,7,2016,70.91996927803379,79.9786439665472,2.8521932070319167,42.01303550093873,810.6332138590203,88.56323604710701,27.045807731694826,999.1142089093702,20.994060419866873,0.512704813108039,1.1803080730500086,NE,2016-07-01,0.7048984468339308,0.022347359309009964,0.0010886233614625636,0.04518532451383011,Very Poor,Fair,Good,Good,Good,Good
Dongsi,7,2016,85.56528844512715,86.472397166752,4.237374125277351,37.74400068271036,1077.9463218979347,95.2732462877624,27.842754736303124,1000.6039490527394,20.73198924731183,0.43774534903567164,1.7238244580986517,E,2016-07-01,0.9373446277373346,0.02007659610782466,0.0016173183684264699,0.04860879912640939,Very Poor,Poor,Good,Good,Good,Good
Dingling,7,2016,57.812621607782894,62.85123314558799,2.624167946748592,14.355666495989077,687.8614097968937,129.58309865164705,27.264898020139952,995.9618706263867,20.472885731353475,0.382731694828469,1.6772102747909199,ESE,2016-07-01,0.598140356345125,0.007635992817015467,0.0010015908193696914,0.06611382584267707,Very Poor,Fair,Good,Good,Good,Fair
Gucheng,7,2016,70.60983102918587,93.91408516811742,2.8258021846731527,36.918160095579445,822.6275814985491,111.68885475337088,27.29291901348353,997.258544546851,20.679606161461,0.48852833247994537,1.6874701314217444,SSW,2016-07-01,0.7153283317378689,0.0196373191997763,0.0010785504521653253,0.056984109568046365,Very Poor,Poor,Good,Good,Good,Fair
Guanyuan,7,2016,81.701250213347,88.01627837514934,4.921061614610002,37.70846560846561,914.84212322922,96.55765915685271,27.842754736303124,1000.6039490527394,20.73198924731183,0.43774534903567164,1.7238244580986517,E,2016-07-01,0.7955148897645391,0.020057694472588088,0.0018782677918358786,0.04926411181472077,Very Poor,Poor,Good,Good,Good,Good
Nongzhanguan,7,2016,71.06522017409114,76.15109233657621,3.848715651135006,38.958461341525854,968.9644137224782,104.03848779655232,27.842754736303124,1000.6039490527394,20.73198924731183,0.43774534903567164,1.7238244580986517,E,2016-07-01,0.8425777510630246,0.02072258581996056,0.0014689754393645061,0.05308086112068996,Very Poor,Fair,Good,Good,Good,Fair
Shunyi,7,2016,63.96994367639529,71.72069465779143,2.334826762246117,25.548195084485403,820.9690220174092,99.4856076122205,27.393853473288956,1001.3001749445298,20.538449394094556,0.27884024577572963,1.737869090288445,SSE,2016-07-01,0.713886106102095,0.013589465470470961,0.0008911552527656934,0.050757963067459444,Very Poor,Fair,Good,Good,Good,Fair
Changping,7,2016,54.96305256869773,68.25800051203277,3.0246629117596857,27.255884109916366,959.3876941457587,98.71294589520394,27.264898020139952,995.9618706263867,20.472885731353475,0.382731694828469,1.6772102747909199,ESE,2016-07-01,0.8342501688223989,0.014497810696764025,0.0011544514930380478,0.0503637479057163,Very Poor,Fair,Good,Good,Good,Fair
Tiantan,7,2016,71.10535074244751,76.5307859703021,4.654868578255675,32.04034391534392,966.2527735108381,87.4965651135006,27.842754736303124,1000.6039490527394,20.73198924731183,0.43774534903567164,1.7238244580986517,E,2016-07-01,0.8402198030529028,0.017042736125182936,0.001776667396280792,0.0446411046497452,Very Poor,Fair,Good,Good,Good,Good
Wanliu,8,2016,45.05254736303123,57.900260283324805,2.304232804232804,42.688769414575866,800.1237412527736,75.48995135688683,27.02247823860727,1002.0642089093702,19.41491508789896,0.07469491380781702,1.1210488137907493,SW,2016-08-01,0.6957597750024118,0.022706792241795674,0.0008794781695545055,0.0385152813045341,Poor,Fair,Good,Good,Good,Good
Gucheng,8,2016,48.45937873357229,76.82509813961427,2.549432497013142,38.446492575524836,779.9709848096944,83.89174773852193,27.179868578255675,1000.2222350230415,19.279414149172215,0.09025217613927292,1.5330389144905274,SSW,2016-08-01,0.6782356389649518,0.020450262008257895,0.0009730658385546343,0.04280191211149078,Poor,Fair,Good,Good,Good,Good
Wanshouxigong,8,2016,50.43072623314559,64.90380184331798,2.6156767366444784,39.372806792968085,929.5101553166069,78.89078767707801,28.02547789725209,1003.5425755248335,19.231291602662573,0.07036396996074415,1.6359916367980882,E,2016-08-01,0.8082697002753103,0.02094298233668515,0.0009983498994826253,0.04025040187606021,Very Poor,Fair,Good,Good,Good,Good
Dongsi,8,2016,50.90339648404164,57.931344939409456,3.0790237241850145,39.24037805086192,958.5594811401263,84.11350059737157,28.02547789725209,1003.5425755248335,19.231291602662573,0.07036396996074415,1.6359916367980882,E,2016-08-01,0.8335299836001099,0.02087254151641592,0.0011751998947271047,0.04291505132518958,Very Poor,Fair,Good,Good,Good,Good
Nongzhanguan,8,2016,48.93932411674347,59.217592592592595,3.575183478409285,37.51653439153439,922.4889059566478,91.89300648574842,28.02547789725209,1003.5425755248335,19.231291602662573,0.07036396996074415,1.6359916367980882,E,2016-08-01,0.8021642660492591,0.019955603399752338,0.001364573846721101,0.0468841869825247,Poor,Fair,Good,Good,Good,Good
Dingling,8,2016,37.301565966888546,45.03998122546509,2.2156298003072195,8.655124594640725,633.1775900324287,83.87154377880185,27.34016470387438,998.9350358422938,18.8746010411333,0.06575354155999318,1.6535884963304317,N,2016-08-01,0.5505892087238511,0.0046037896780003855,0.0008456602291248929,0.04279160396877646,Poor,Fair,Good,Good,Good,Good
Tiantan,8,2016,48.09914234511009,58.925755248335896,3.0830133128520223,34.62066905615293,880.4548557774364,79.7818527052398,28.02547789725209,1003.5425755248335,19.231291602662573,0.07036396996074415,1.6359916367980882,E,2016-08-01,0.7656129180673361,0.018415249497953683,0.0011767226384931382,0.04070502689042847,Poor,Fair,Good,Good,Good,Good
Aotizhongxin,8,2016,46.09698754053593,49.197729988052565,2.68284263526199,38.86384621949138,753.9994026284348,93.6905188598737,28.02547789725209,1003.5425755248335,19.231291602662573,0.07036396996074415,1.6359916367980882,E,2016-08-01,0.6556516544595086,0.020672258627389032,0.0010239857386496146,0.047801285132588626,Poor,Fair,Good,Good,Good,Good
Guanyuan,8,2016,48.78409284860898,65.50838453661034,3.9557945041816014,40.65465523126813,862.4573306024919,83.92332309267793,28.02547789725209,1003.5425755248335,19.231291602662573,0.07036396996074415,1.6359916367980882,E,2016-08-01,0.74996289617608,0.021624816612376665,0.0015098452306036645,0.042818021986060176,Poor,Fair,Good,Good,Good,Good
Huairou,8,2016,41.26809182454344,52.56052654036525,2.693399044205496,14.560611879160266,672.8451954258405,62.51245946407237,26.340710872162486,998.9122973203619,19.84285927632702,0.09184587813620071,1.420310633213859,NW,2016-08-01,0.5850827786311658,0.00774500631870227,0.0010280149023685098,0.031894111971465494,Poor,Fair,Good,Good,Good,Good
Changping,8,2016,36.67159498207886,52.91941884280594,2.8285543608124253,27.65058030380611,881.6969619388974,80.5947687318655,27.34016470387438,998.9350358422938,18.8746010411333,0.06575354155999318,1.6535884963304317,N,2016-08-01,0.7666930103816499,0.01470775548074793,0.0010796009010734446,0.041119779965237496,Poor,Fair,Good,Good,Good,Good
Shunyi,8,2016,46.36928230073391,58.62698412698413,2.538914490527394,30.323882061785287,709.5963474995732,78.33109318996416,27.284455538487798,1004.1959016043693,19.266099163679808,0.04704087728281277,1.64389400921659,NNE,2016-08-01,0.6170403021735419,0.01612972450094962,0.0009690513322623641,0.03996484346426743,Poor,Fair,Good,Good,Good,Good
Gucheng,9,2016,61.25768518518518,93.45172839506172,2.599559082892416,45.365559964726636,801.8086419753087,53.56735890652557,21.48517305996164,1004.8803714728175,13.843317901234567,0.11248015873015872,1.5575,NE,2016-09-01,0.6972249060654858,0.024130617002514166,0.0009921981232413803,0.027330285156390598,Very Poor,Poor,Good,Good,Good,Good
Shunyi,9,2016,55.416322751322745,67.27320105820105,3.520890652557319,35.980762786596124,677.3884479717813,29.773567019400353,21.682730048500883,1009.969789462081,13.994794973544973,0.06903218694885363,1.542638888888889,NE,2016-09-01,0.5890334330189403,0.019138703609891557,0.0013438513941058468,0.015190595418061404,Very Poor,Fair,Good,Good,Good,Good
Wanliu,9,2016,52.7564594356261,65.75780423280423,2.9725749559082892,48.7761860670194,781.2795414462081,53.47225749559083,21.647430371840095,1008.1441898148148,14.125271164021164,0.12594797178130512,1.1457958553791887,NE,2016-09-01,0.6793735143010506,0.025944779822882662,0.0011345705938581255,0.02728176402836267,Very Poor,Fair,Good,Good,Good,Good
Huairou,9,2016,44.7530467372134,55.373408289241624,3.2380291005291,15.155189594356262,618.6150793650794,57.24569664902999,20.45356349206349,1004.5689925044092,14.62646164021164,0.1134942680776014,1.3942019400352734,NW,2016-09-01,0.5379261559696343,0.0080612710608278,0.0012358889696675954,0.02920698808623979,Poor,Fair,Good,Good,Good,Good
Dongsi,9,2016,59.96436948853616,70.75601851851852,4.1026543209876545,50.244201940035275,884.205467372134,61.19789241622575,22.39342243533216,1009.3031624779542,14.060196208112876,0.15776455026455027,1.552824074074074,NE,2016-09-01,0.7688743194540295,0.026725639329806,0.0015658985957968145,0.03122341449807436,Very Poor,Fair,Good,Good,Good,Good
Nongzhanguan,9,2016,59.12637566137566,72.9442151675485,4.480343915343915,46.39988536155203,826.7010582010582,63.50874338624339,22.39342243533216,1009.3031624779542,14.060196208112876,0.15776455026455027,1.552824074074074,NE,2016-09-01,0.7188704853922246,0.024680790085931933,0.001710054929520578,0.03240242009502214,Very Poor,Fair,Good,Good,Good,Good
Tiantan,9,2016,56.15722222222222,69.0119885361552,3.556128747795414,46.52623897707231,832.7910052910053,59.121049382716045,22.39342243533216,1009.3031624779542,14.060196208112876,0.15776455026455027,1.552824074074074,NE,2016-09-01,0.724166091557396,0.024747999455889527,0.0013573010487768755,0.03016380070546737,Very Poor,Fair,Good,Good,Good,Good
Wanshouxigong,9,2016,58.78016754850088,70.82696208112876,2.7081569664903,50.262694003527336,867.1693121693121,58.99342151675486,22.39342243533216,1009.3031624779542,14.060196208112876,0.15776455026455027,1.552824074074074,NE,2016-09-01,0.7540602714515757,0.026735475533791138,0.0010336476971337023,0.030098684447323908,Very Poor,Fair,Good,Good,Good,Good
Aotizhongxin,9,2016,55.62938271604938,68.39085097001764,3.0493077601410934,48.31279541446208,681.089947089947,64.45221781305115,22.39342243533216,1009.3031624779542,14.060196208112876,0.15776455026455027,1.552824074074074,NE,2016-09-01,0.5922521279043018,0.02569829543322451,0.0011638579237179744,0.03288378459849549,Very Poor,Fair,Good,Good,Good,Good
Dingling,9,2016,42.38202380952381,49.98628747795414,2.9896164021164022,12.342799823633158,450.9995590828924,72.5223721340388,21.55194367063492,1004.5645249118165,13.34152557319224,0.0766710758377425,1.5594753086419755,N,2016-09-01,0.39217352963729774,0.006565319055124021,0.0011410749626398482,0.037001210272468776,Poor,Fair,Good,Good,Good,Good
Changping,9,2016,44.62279982363316,57.06944444444444,3.263602292768959,36.926649029982364,794.1366843033509,58.329201940035276,21.551943672839506,1004.5645249118165,13.34152557319224,0.0766710758377425,1.5594753086419755,N,2016-09-01,0.690553638524653,0.019641834590416154,0.0012456497300644882,0.029759796908181264,Poor,Fair,Good,Good,Good,Good
Guanyuan,9,2016,57.17409611992946,76.49748677248677,3.9190167548500883,51.663686067019405,796.7857142857143,58.270480599647264,22.39342243533216,1009.3031624779542,14.060196208112876,0.15776455026455027,1.552824074074074,NE,2016-09-01,0.692857142857143,0.02748068407820181,0.001495807921698507,0.029729837040636357,Very Poor,Fair,Good,Good,Good,Good
Tiantan,10,2016,80.5337173579109,97.38982761563406,4.21494708994709,53.53898702850316,1214.710701484895,22.97329749103943,13.429920972720032,1017.1088647451214,7.296260027308414,0.12478878648233487,1.4769286567673663,E,2016-10-01,1.0562701752042567,0.02847818458962934,0.0016087584312775153,0.011721070148489504,Very Poor,Poor,Good,Good,Good,Good
Guanyuan,10,2016,87.87821300563236,112.39956477214541,5.29100102406554,64.40753541559992,1171.6675200546167,22.050729646697388,13.429920972720032,1017.1088647451214,7.296260027308414,0.12478878648233487,1.4769286567673663,E,2016-10-01,1.0188413217866232,0.03425932734872337,0.002019466039719672,0.011250372268723158,Very Poor,Poor,Good,Good,Good,Good
Wanliu,10,2016,82.53356374807987,100.59952636968765,3.418480116060761,63.316116231438805,1142.2043010752689,20.415983956306537,13.002791769784379,1015.7351149584686,7.349074074074074,0.10931259600614439,1.0874018603857314,NE,2016-10-01,0.9932211313697991,0.03367878522948873,0.0013047634030766263,0.010416318345054356,Very Poor,Poor,Good,Good,Good,Good
Dongsi,10,2016,92.17699692780339,117.86963645673323,6.359959037378392,64.64541303976787,1240.7112988564602,23.635599078341013,13.429920972720032,1017.1088647451214,7.296260027308414,0.12478878648233487,1.4769286567673663,E,2016-10-01,1.0788793903099654,0.03438585799987653,0.002427465281442134,0.012058979121602559,Very Poor,Poor,Good,Good,Good,Good
Nongzhanguan,10,2016,86.57716760539341,108.33617511520737,5.971304830175797,52.41396569380441,1238.257381805769,24.11183649086875,13.429920972720032,1017.1088647451214,7.296260027308414,0.12478878648233487,1.4769286567673663,E,2016-10-01,1.076745549396321,0.027879768986066176,0.0022791239809831286,0.012301957393300382,Very Poor,Poor,Good,Good,Good,Good
